customer_id,recency,frequency,monetary,avg_purchase_value,avg_time_on_site,avg_clicks,recency_score,frequency_score,monetary_score,rfm_score,rfm_value,cluster,segment,segment_description
26058,1,2,68.9,34.45,16.9,3.0,5,5,2,552,12,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
26065,7,1,1.36,1.36,3.6,6.0,3,2,1,321,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26066,4,1,80.04,80.04,7.4,10.0,4,2,2,422,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26068,1,2,307.69,153.845,20.5,10.5,5,5,4,554,14,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
26069,8,1,382.31,382.31,27.3,19.0,2,2,4,224,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26070,7,1,151.5,151.5,76.4,12.0,3,2,3,323,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26072,3,2,708.24,354.12,29.299999999999997,15.5,4,5,5,455,14,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
26077,1,2,1458.1,729.05,34.55,28.0,5,5,5,555,15,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
26078,8,1,231.21,231.21,19.1,25.0,2,2,3,223,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26079,7,1,128.91,128.91,53.8,12.0,3,2,2,322,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26080,9,1,144.35,144.35,20.8,7.0,1,2,3,123,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26081,4,2,627.37,313.685,28.400000000000002,8.5,4,5,5,455,14,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
26082,5,1,153.69,153.69,27.5,8.0,3,2,3,323,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26087,7,1,183.63,183.63,17.4,12.0,3,2,3,323,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26090,10,1,13.81,13.81,36.8,6.0,1,2,1,121,4,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26093,7,2,169.16,84.58,15.6,6.5,3,5,3,353,11,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
26095,7,1,295.89,295.89,14.4,17.0,3,2,4,324,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26096,3,1,727.15,727.15,122.8,12.0,4,2,5,425,11,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26100,1,1,14.33,14.33,6.3,6.0,5,2,1,521,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26101,4,1,86.62,86.62,2.1,12.0,4,2,2,422,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26102,4,1,43.46,43.46,15.3,7.0,4,2,1,421,7,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26103,7,1,610.44,610.44,33.7,67.0,3,2,5,325,10,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26104,10,1,402.97,402.97,19.7,35.0,1,2,4,124,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26107,1,1,444.1,444.1,24.0,49.0,5,2,5,525,12,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26110,1,1,257.06,257.06,24.4,17.0,5,2,4,524,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26111,4,1,41.33,41.33,3.5,6.0,4,2,1,421,7,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26112,7,1,235.45,235.45,44.2,29.0,3,2,3,323,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26116,9,1,317.09,317.09,40.2,34.0,1,2,4,124,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26120,8,1,153.38,153.38,19.1,18.0,2,2,3,223,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26121,4,2,105.32000000000001,52.660000000000004,3.45,7.5,4,5,2,452,11,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
26125,9,1,55.69,55.69,3.1,12.0,1,2,1,121,4,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26127,10,1,41.69,41.69,44.2,8.0,1,2,1,121,4,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26129,9,2,136.31,68.155,13.4,11.5,1,5,3,153,9,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
26133,7,2,1074.8000000000002,537.4000000000001,48.2,46.5,3,5,5,355,13,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
26134,2,1,60.33,60.33,583.0,6.0,5,2,2,522,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26140,7,1,206.92,206.92,27.5,22.0,3,2,3,323,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26141,3,3,83.82,27.939999999999998,49.36666666666667,6.0,4,5,2,452,11,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
26143,3,1,149.07,149.07,10.8,17.0,4,2,3,423,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26147,2,2,289.2,144.6,304.6,16.5,5,5,4,554,14,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
26150,9,1,371.81,371.81,19.4,39.0,1,2,4,124,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26151,1,2,354.46000000000004,177.23000000000002,28.849999999999998,13.5,5,5,4,554,14,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
26153,5,1,180.17,180.17,18.6,15.0,3,2,3,323,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26154,7,1,163.76,163.76,64.0,15.0,3,2,3,323,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26156,5,1,435.52,435.52,53.7,39.0,3,2,5,325,10,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26161,9,1,181.89,181.89,32.5,13.0,1,2,3,123,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26162,5,1,18.48,18.48,8.3,7.0,3,2,1,321,6,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26164,9,1,333.1,333.1,12.7,16.0,1,2,4,124,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26165,4,1,99.97,99.97,51.9,10.0,4,2,2,422,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26167,8,1,35.14,35.14,60.0,6.0,2,2,1,221,5,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26169,7,1,1065.36,1065.36,7.0,30.0,3,2,5,325,10,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26171,7,1,219.57,219.57,34.6,16.0,3,2,3,323,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26172,3,2,1069.36,534.68,40.550000000000004,12.0,4,5,5,455,14,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
26173,7,1,660.48,660.48,54.4,47.0,3,2,5,325,10,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26178,1,1,470.93,470.93,54.9,22.0,5,2,5,525,12,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26180,3,1,1.65,1.65,9.5,6.0,4,2,1,421,7,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26182,7,2,343.93,171.965,44.400000000000006,10.0,3,5,4,354,12,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
26187,7,2,978.71,489.355,67.15,11.0,3,5,5,355,13,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
26191,1,2,24.5,12.25,10.95,6.5,5,5,1,551,11,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
26194,10,1,150.7,150.7,25.3,18.0,1,2,3,123,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26196,9,1,226.05,226.05,13.9,23.0,1,2,3,123,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26200,10,1,9.25,9.25,47.6,7.0,1,2,1,121,4,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26208,8,1,51.51,51.51,14.4,11.0,2,2,1,221,5,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26209,2,1,122.87,122.87,594.0,14.0,5,2,2,522,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26212,2,1,23.35,23.35,545.0,7.0,5,2,1,521,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26223,10,3,585.45,195.15,41.5,13.0,1,5,5,155,11,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
26224,7,2,210.51,105.255,18.2,13.5,3,5,3,353,11,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
26225,3,2,585.65,292.825,21.65,17.0,4,5,5,455,14,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
26232,7,1,55.23,55.23,4.3,7.0,3,2,1,321,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26234,10,1,32.17,32.17,21.7,7.0,1,2,1,121,4,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26235,10,1,102.91,102.91,12.7,9.0,1,2,2,122,5,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26236,10,1,176.95,176.95,27.0,9.0,1,2,3,123,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26240,3,1,255.07,255.07,8.7,11.0,4,2,4,424,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26241,7,1,64.77,64.77,23.1,6.0,3,2,2,322,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26244,4,1,67.68,67.68,10.3,6.0,4,2,2,422,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26245,7,1,11.55,11.55,30.1,6.0,3,2,1,321,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26246,3,1,44.91,44.91,10.4,10.0,4,2,1,421,7,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26247,8,1,101.75,101.75,29.7,11.0,2,2,2,222,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26248,1,2,254.8,127.4,19.2,10.0,5,5,4,554,14,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
26249,8,1,32.83,32.83,15.5,7.0,2,2,1,221,5,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26252,4,2,246.91,123.455,14.1,15.0,4,5,4,454,13,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
26255,10,1,133.1,133.1,13.5,8.0,1,2,3,123,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26259,7,1,322.28,322.28,43.3,31.0,3,2,4,324,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26261,7,1,88.67,88.67,11.5,9.0,3,2,2,322,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26262,7,1,274.63,274.63,12.2,31.0,3,2,4,324,9,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26266,1,1,853.47,853.47,13.4,33.0,5,2,5,525,12,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26269,3,2,146.88,73.44,36.55,9.0,4,5,3,453,12,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
26272,7,1,147.47,147.47,41.6,13.0,3,2,3,323,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26275,9,1,72.66,72.66,25.1,7.0,1,2,2,122,5,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26278,8,1,7.02,7.02,7.1,6.0,2,2,1,221,5,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26280,7,1,386.13,386.13,36.9,26.0,3,2,4,324,9,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26281,7,1,19.1,19.1,24.6,7.0,3,2,1,321,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26283,4,2,130.62,65.31,15.05,7.0,4,5,3,453,12,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
26285,8,1,43.09,43.09,5.8,7.0,2,2,1,221,5,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26286,8,1,71.08,71.08,38.1,8.0,2,2,2,222,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26292,1,2,230.17000000000002,115.08500000000001,58.4,10.5,5,5,3,553,13,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
26296,10,1,188.96,188.96,26.9,9.0,1,2,3,123,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26299,3,1,191.61,191.61,13.9,17.0,4,2,3,423,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26301,7,1,222.12,222.12,30.7,14.0,3,2,3,323,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26304,4,2,946.85,473.425,52.0,25.0,4,5,5,455,14,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
26305,7,1,104.23,104.23,22.0,9.0,3,2,2,322,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26306,2,3,859.04,286.34666666666664,197.5666666666667,24.666666666666668,5,5,5,555,15,3,Champions,"Best customers - Buy frequently, spend the most, and purchased recently"
26313,9,1,262.96,262.96,50.6,22.0,1,2,4,124,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26315,4,1,13.57,13.57,24.8,6.0,4,2,1,421,7,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26316,3,1,292.61,292.61,34.5,10.0,4,2,4,424,10,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26317,7,2,518.76,259.38,25.0,27.0,3,5,5,355,13,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
26318,9,1,138.83,138.83,13.2,10.0,1,2,3,123,6,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26319,4,1,506.27,506.27,35.5,40.0,4,2,5,425,11,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26322,7,1,462.11,462.11,27.2,13.0,3,2,5,325,10,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26325,2,1,263.67,263.67,617.0,27.0,5,2,4,524,11,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26329,8,1,252.72,252.72,22.1,16.0,2,2,4,224,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26330,2,1,47.69,47.69,536.0,9.0,5,2,1,521,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26333,5,1,428.05,428.05,26.6,46.0,3,2,5,325,10,1,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26335,7,2,476.14,238.07,19.25,17.5,3,5,5,355,13,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
26340,7,2,590.34,295.17,20.15,14.5,3,5,5,355,13,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
26341,8,1,218.91,218.91,24.4,24.0,2,2,3,223,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26342,2,2,115.37,57.685,281.05,9.5,5,5,2,552,12,5,Occasional Buyers,Average customers - Opportunity for targeted campaigns
26345,7,1,101.08,101.08,47.3,13.0,3,2,2,322,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26346,4,1,125.44,125.44,30.5,13.0,4,2,2,422,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26347,9,1,22.76,22.76,36.3,8.0,1,2,1,121,4,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26352,7,1,191.35,191.35,13.9,7.0,3,2,3,323,8,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26355,7,2,77.92999999999999,38.964999999999996,33.75,7.5,3,5,2,352,10,0,Loyal Customers,Consistent buyers with high spending - Great for retention programs
26358,5,1,213.13,213.13,40.0,22.0,3,2,3,323,8,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
26361,8,1,15.38,15.38,39.9,7.0,2,2,1,221,5,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26364,6,1,59.85,59.85,16.1,9.0,3,2,2,322,7,4,At Risk,Previously good customers who haven't purchased recently - Need re-engagement
26365,4,1,150.61,150.61,15.9,6.0,4,2,3,423,9,2,New Customers,Recent buyers with few purchases - Focus on onboarding and retention
